filename,pseudo_label,true_label,image_idx
13007_Daldinia_concentrica/PEL2012PIC45100255.JPG,87,292,19132
13035_Datronia_mollis/BWP2015PIC86648042.JPG,87,293,19206
13574_Entoloma_conferendum/JAH2013PIC36077978.JPG,87,313,20319
14064_Fomitopsis_pinicola/KDN2017-9228249_SJ_HxvVT-.JPG,87,358,22845
14064_Fomitopsis_pinicola/MAV2011PIC10667883.JPG,87,358,22867
14064_Fomitopsis_pinicola/OMA2015PIC25587649.JPG,87,358,22906
14190_Geastrum_michelianum/FDE2015PIC10076068.JPG,87,380,24866
14610_Helvella_elastica/PEL2012PIC89345646.JPG,87,421,27627
14615_Helvella_lacunosa/TRL2016-9173796_HyxoYjR52.JPG,87,422,27726
14617_Helvella_leucomelaena/PETRA2016PIC51128130.JPG,87,423,27749
14696_Hohenbuehelia_fluxilis/TOB2016PIC71451365.JPG,87,430,28311
14776_Hydnellum_caeruleum/BL2017-9204915_rJWsiLPO-.JPG,87,434,28395
14812_Hydropus_subalpinus/TS2011PIC10250747.JPG,87,441,28800
14823_Hygrocybe_ceracea/PTP2017-9220064_Hyfq4Hpib.JPG,87,446,29294
14838_Cuphophyllus_flavipes/PL2017-9208032_Sy5uM7vtW.JPG,87,452,29777
14845_Hygrocybe_insipida/APE2017-9213692_rkloA7o09Z.JPG,87,457,30005
14855_Neohygrocybe_nitrata/EAT2017-9201814_rkDQNMwDW.JPG,87,462,30382
14881_Cuphophyllus_virgineus/JAJ2017-9228140_SJsbpoQ6Z.JPG,87,474,31266
14896_Hygrophorus_discoxanthus/MSO2012PIC65694285.JPG,87,480,31716
14911_Hygrophorus_mesotephrus/BL2015PIC56436140.JPG,87,483,31850
15021_Hyphoderma_medioburiense/TOB2016-9184993_ByTfxjzHe.JPG,87,492,32349
15021_Hyphoderma_medioburiense/TOB2016-9184993_ry3g-oMBg.JPG,87,492,32353
15078_Hypholoma_fasciculare/MFC2016-9176614_B1eoJUcqa.JPG,87,499,32789
15079_Hypholoma_lateritium/PEL2011PIC44913402.JPG,87,500,32923
15080_Hypholoma_marginatum/AS2010PIC48765092.JPG,87,501,32936
15080_Hypholoma_marginatum/AS2011PIC38419955.JPG,87,501,32937
15240_Annulohypoxylon_multiforme/JAJ2017-9187242_BkzFzXcKe.JPG,87,515,33630
15651_Laccaria_proxima/JC2017-9223799_H1zzKLLh-.JPG,87,560,36849
15828_Lactarius_controversus/HD2017-9211613_SypeUNtq-.JPG,87,576,37598
15884_Lactarius_obscuratus/ML2012PIC68548990.JPG,87,590,38152
15884_Lactarius_obscuratus/RE2013PIC88876028.JPG,87,590,38157
15884_Lactarius_obscuratus/TKH2014PIC69962090.JPG,87,590,38160
15900_Lactarius_pubescens/TKH2013PIC56471005.JPG,87,595,38489
15908_Lactarius_quietus/MC2017-9206625_r1IpNsltb.JPG,87,598,38690
16092_Leccinum_niveum/TLP2017-9205912_rkbOrH6dZ.JPG,87,618,40000
16105_Leccinum_quercinum/FVL2011PIC23915413.JPG,87,620,40050
16105_Leccinum_quercinum/GSC2013PIC24742625.JPG,87,620,40051
17180_Mycena_adonis/LS2013PIC42317581.JPG,87,714,45716
17191_Mycena_arcangeliana/TS2009PIC76481560.JPG,87,717,45925
17234_Mycena_galopus/MSO2013PIC60586375.JPG,87,733,47045
17499_Naucoria_bohemica/TS2011PIC54477252.JPG,87,760,49258
17534_Nectria_cinnabarina/BWP2012PIC23017882.JPG,87,765,49388
18043_Peniophora_incarnata/JC2017-9187218_SkQH_3YFg.JPG,87,789,51108
18260_Peziza_vesiculosa/TAK2017-9226902_S1-3k81T-.JPG,87,801,51764
18397_Phellinus_populicola/EAT2010PIC83399774.JPG,87,813,52639
18448_Phlebia_radiata/TBE2017-9227289_Hy-lbVZZpW.JPG,87,820,53119
18758_Physisporinus_vitreus/JM2014PIC53189008.JPG,87,844,54280
18870_Pleurotus_ostreatus/LWI2012PIC27174410.JPG,87,850,54795
18882_Plicatura_crispa/TOB2015PIC68863269.JPG,87,852,55396
18895_Pluteus_ephebeus/EAT2015PIC83339495.JPG,87,856,55900
18907_Pluteus_nanus/MS2010PIC71952247.JPG,87,860,56023
18911_Pluteus_phlebophorus/APE2017-9198145_rJgWescr-.JPG,87,863,56089
19105_Psathyrella_candolleana/PEL2009PIC85635085.JPG,87,883,57583
19105_Psathyrella_candolleana/RT2013PIC60668799.JPG,87,883,57605
19168_Psathyrella_pseudogracilis/DB2012PIC37531102.JPG,87,894,58253
10260_Amanita_porphyria/SVEND2012PIC86052116.JPG,88,40,3035
10266_Amanita_strobiliformis/TAK2013PIC13698491.JPG,88,42,3238
11033_Bispora_antennata/BWP2012PIC36146241.JPG,88,73,5383
11043_Bjerkandera_adusta/FDE2015PIC60053194.JPG,88,76,5599
11043_Bjerkandera_adusta/FVL2012PIC17070104.JPG,88,76,5604
11229_Calloria_neglecta/BWP2012PIC16932661.JPG,88,105,8530
11230_Calocera_cornea/JAJ2017-9204856_HJurPHvub.JPG,88,106,8602
11325_Cantharellus_pallens/BWP2010PIC59470679.JPG,88,119,9261
11711_Clavariadelphus_pistillaris/CSF2017-9209815_SJGQHUtG9Z.JPG,88,138,10092
12279_Cortinarius_anomalus/FDE2010PIC55983389.JPG,88,186,12892
12317_Cortinarius_foetens/TSJ2017-9227235_Sy1RxCgaZ.JPG,88,194,13533
12426_Cortinarius_flexipes/JM2009PIC26025569.JPG,88,215,14442
12426_Cortinarius_flexipes/RE2009PIC21916091.JPG,88,215,14493
12444_Cortinarius_helvelloides/EAT2013PIC22917921.JPG,88,218,14583
13652_Entoloma_lanuginosipes/EAT2013PIC69915962.JPG,88,322,20648
13723_Entoloma_prunuloides/BL2015PIC13610969.JPG,88,330,20858
13723_Entoloma_prunuloides/BL2017-9221826_S16Pqzg3-.JPG,88,330,20867
13739_Entoloma_rhodopolium/OBL2012PIC22265737.JPG,88,332,21009
13764_Entoloma_sericeum var. sericeum /MACH2016-9184210_H1X4PB2me.JPG,88,337,21150
13765_Entoloma_serrulatum/JM2012PIC57291068.JPG,88,338,21237
13958_Exidia_thuretiana/BWP2011PIC22815150.JPG,88,348,21696
14064_Fomitopsis_pinicola/BEC2017-9186073_H11HrJxwx.JPG,88,358,22741
14119_Galerina_marginata/TS2009PIC49185910.JPG,88,366,23495
14190_Geastrum_michelianum/LWL2009PIC19698195.JPG,88,380,24926
14371_Gomphidius_roseus/AHJ2010PIC39297656.JPG,88,391,25578
14823_Hygrocybe_ceracea/PTP2017-9218608_r1nQRDtoW.JPG,88,446,29292
14833_Hygrocybe_conica var. conica/KNK2014PIC80329645.JPG,88,451,29654
14923_Hygrophorus_pustulatus/BWP2014PIC78085661.JPG,88,487,32075
15362_Inocybe_flocculosa/TOB2017-9202157_HJMEroCdwb.JPG,88,530,34274
15371_Inocybe_geophylla/FDE2017-9207362_ryp8XQNKZ.JPG,88,533,34447
15524_Inonotus_hispidus/TAK2016-9169366_SkegeaAT_.JPG,88,549,35506
15969_Laetiporus_sulphureus/GSC2013PIC78298120.JPG,88,612,39592
16080_Leccinum_albostipitatum/FS2010PIC38656443.JPG,88,615,39797
16111_Leccinum_scabrum/DP2017-9202377_Sk-qXNXcPW.JPG,88,621,40175
16133_Lentinellus_cochleatus/FS2013PIC22221338.JPG,88,625,40673
16634_Sphagnurus_paluster/KMA2017-9206156_SJp1o-0dW.JPG,88,667,43202
16907_Meripilus_giganteus/DP2016-9174352_S1gD7Y1gp.JPG,88,701,45005
17225_Mycena_filopes/EAT2009PIC32964258.JPG,88,729,46419
18048_Peniophora_lycii/SVEND2012PIC56637571.JPG,88,791,51318
18054_Peniophora_quercina/TS2011PIC32476366.JPG,88,793,51535
18409_Phellodon_tomentosus/MS2010PIC81198176.JPG,88,818,52928
18448_Phlebia_radiata/PETRA2016-9166924_ByMmBlj8.JPG,88,820,53089
18504_Hemipholiota_populnea/PEL2013PIC21532599.JPG,88,834,53908
18508_Pholiota_squarrosa/BWP2010PIC26738613.JPG,88,836,53942
18508_Pholiota_squarrosa/BWP2012PIC40667359.JPG,88,836,53945
18508_Pholiota_squarrosa/FRV2016-9178365_B1lUVhRJkl.JPG,88,836,53977
18871_Pleurotus_pulmonarius/TOB2015PIC21323354.JPG,88,851,54970
18882_Plicatura_crispa/AS2010PIC19581948.JPG,88,852,54991
18882_Plicatura_crispa/AS2015PIC20394189.JPG,88,852,54995
18882_Plicatura_crispa/BWP2017-9185853_Sk7Pl2LLe.JPG,88,852,55075
18919_Pluteus_salicinus/TKH2013PIC39436805.JPG,88,868,56452
10106_Agaricus_dulcidulus/TB2013PIC76108539.JPG,89,17,1192
10127_Agrocybe_pediades/TS2016-9166665_SywO0YB8.JPG,89,25,1749
10225_Amanita_ceciliae/TAK2014PIC24479746.JPG,89,29,2098
10230_Amanita_excelsa/JC2017-9197875_Sk-7aXyOrW.JPG,89,31,2254
10234_Amanita_fulva/JAH2011PIC28993195.JPG,89,33,2415
10271_Amanita_vaginata var. vaginata/BWP2011PIC74330103.JPG,89,44,3400
10526_Armillaria_mellea/TKH2012PIC55335164.JPG,89,51,3896
10934_Auricularia_auricula-judae/KNI2010PIC49906199.JPG,89,67,4780
10934_Auricularia_auricula-judae/MSO2014PIC13569148.JPG,89,67,4831
11043_Bjerkandera_adusta/KIRSP2012PIC67211266.JPG,89,76,5636
11043_Bjerkandera_adusta/ML2017-9227869_SkJcY_M6b.JPG,89,76,5652
11044_Bjerkandera_fumosa/AS2011PIC24687618.JPG,89,77,5726
11082_Xerocomellus_chrysenteron/SKA2013PIC46825082.JPG,89,86,7133
11106_Botryobasidium_aureum/AS2010PIC89824501.JPG,89,95,8097
11206_Bulgaria_inquinans/PEL2012PIC18097378.JPG,89,102,8452
11858_Collybia_cirrhata/TKH2011PIC76244870.JPG,89,164,11786
12226_Cordyceps_militaris/TL2017-9226312_BJHQHMph-.JPG,89,180,12553
12313_Cortinarius_biformis/SL2013PIC23039644.JPG,89,192,13359
12487_Cortinarius_elatior/TKH2014PIC53054827.JPG,89,223,15176
12513_Cortinarius_obtusus/LSA2009PIC72871235.JPG,89,229,15465
12919_Cylindrobasidium_laeve/GLJ2011PIC70073529.JPG,89,279,17655
12985_Dacrymyces_stillatus/TS2012PIC70081221.JPG,89,289,18676
13002_Daedalea_quercina/KF2010PIC87493982.JPG,89,290,18791
13504_Reticularia_lycoperdon/FS2010PIC89218094.JPG,89,307,19929
13504_Reticularia_lycoperdon/RT2013PIC28608685.JPG,89,307,19976
14064_Fomitopsis_pinicola/MACH2016-9172968_ryx19Rrb3.JPG,89,358,22863
14072_Fuligo_septica var. rufa/BWP2010PIC68830787.JPG,89,360,23035
14148_Galerina_vittiformis/TS2011PIC33397496.JPG,89,370,23693
14158_Ganoderma_applanatum/TAK2013PIC87965244.JPG,89,372,24040
14443_Gymnopus_ocior/BWP2010PIC11691477.JPG,89,404,26545
14861_Gliophorus_psittacinus/SKA2016-9172347_HJ1NFKYo.JPG,89,466,30811
14891_Hygrophorus_agathosmus/SKA2013PIC31216593.JPG,89,478,31589
14914_Hygrophorus_olivaceoalbus/BWP2015PIC22586030.JPG,89,484,31912
15232_Annulohypoxylon_cohaerens/BEC2017-9188387_HkxnON9die.JPG,89,510,33254
15232_Annulohypoxylon_cohaerens/BTO2017-9189586_Sk4XlaMTx.JPG,89,510,33255
15232_Annulohypoxylon_cohaerens/BWP2012PIC27197913.JPG,89,510,33256
15543_Ischnoderma_benzoinum/APE2016-9180747_BkWHz4Xfge.JPG,89,554,35855
15543_Ischnoderma_benzoinum/BL2014PIC74249012.JPG,89,554,35872
15544_Ischnoderma_resinosum/TOB2015PIC87455807.JPG,89,555,36187
15584_Kretzschmaria_deusta/TAK2016PIC48605424.JPG,89,556,36306
15639_Laccaria_laccata/DP2016-9178056_BJJuyqoR.JPG,89,559,36569
15639_Laccaria_laccata/FS2016-9175805_r1yn_SLp.JPG,89,559,36595
15888_Lactarius_pallidus/MCE2017-9219523_Syg__gRji-.JPG,89,591,38198
15943_Lactarius_torminosus/JAH2013PIC28065186.JPG,89,607,39214
17179_Mycena_acicula/TKH2013PIC34589187.JPG,89,713,45688
17182_Mycena_aetites/TS2012PIC74893720.JPG,89,715,45821
17182_Mycena_aetites/TS2014PIC21205225.JPG,89,715,45822
17206_Mycena_cinerella/EAT2010PIC34347521.JPG,89,723,46048
17206_Mycena_cinerella/EAT2010PIC58703527.JPG,89,723,46052
17234_Mycena_galopus/EAT2013PIC63156819.JPG,89,733,47008
17285_Mycena_renati/TS2011PIC79878901.JPG,89,748,48315
17955_Panaeolus_semiovatus/TKH2017-9203005_ByfbmqaDZ.JPG,89,783,50599
18385_Fuscoporia_ferrea/BWP2013PIC76865278.JPG,89,808,52275
18385_Fuscoporia_ferrea/TS2010PIC26306710.JPG,89,808,52438
18457_Phlebia_tremellosa/JMI2017-9225944_SkC2q2s3Z.JPG,89,822,53248
18475_Phleogena_faginea/TKH2013PIC55260616.JPG,89,825,53460
18486_Pholiota_gummosa/JAH2016-9178839_B1x1JfeNJx.JPG,89,830,53688
18870_Pleurotus_ostreatus/TOB2015PIC80919323.JPG,89,850,54857
18882_Plicatura_crispa/JHV2015PIC68863850.JPG,89,852,55190
18882_Plicatura_crispa/MH2013PIC67215637.JPG,89,852,55263
18895_Pluteus_ephebeus/MAV2017-9202496_SJHyEMjPb.JPG,89,856,55911
18919_Pluteus_salicinus/LWL2015PIC57781233.JPG,89,868,56415
18919_Pluteus_salicinus/LWL2015PIC80850273.JPG,89,868,56416
19009_Polyporus_tuberaster/BWP2013PIC40546900.JPG,89,872,56635
19009_Polyporus_tuberaster/MMN2009PIC88937445.JPG,89,872,56703
19117_Psathyrella_cotonea/OBL2012PIC12652139.JPG,89,887,57949
19150_Psathyrella_multipedata/DP2016-9181034_SJWORqEle.JPG,89,891,58045
19163_Psathyrella_piluliformis/TKH2012PIC74924680.JPG,89,893,58220
19181_Psathyrella_spadiceogrisea/EAT2013PIC14473193.JPG,89,897,58347
19336_Deconica_montana/PTP2016-9169839_HygmZMiNK.JPG,89,903,58798
19549_Pycnoporellus_fulgens/OSP2010PIC22794593.JPG,89,909,59039
10000_Abortiporus_biennis/JAH2013PIC59105625.JPG,90,0,28
10097_Agaricus_porphyrizon/AS2011PIC43006590.JPG,90,16,1123
10432_Antrodia_serialis/JAH2010PIC25208574.JPG,90,49,3691
10432_Antrodia_serialis/JAH2013PIC15274496.JPG,90,49,3693
10559_Arrhenia_retiruga/ML2009PIC23280119.JPG,90,55,4107
10891_Asterophora_parasitica/MMN2014PIC83397791.JPG,90,62,4513
10934_Auricularia_auricula-judae/FVL2010PIC10137146.JPG,90,67,4714
10934_Auricularia_auricula-judae/MAZ2016-9178937_By-Xt_Gryl.JPG,90,67,4812
10979_Bankera_violascens/KMA2016-9166794_SJlGpJxPU.JPG,90,71,5103
11054_Bolbitius_titubans/PEL2013PIC38226642.JPG,90,78,5953
11230_Calocera_cornea/NVM2011PIC69364120.JPG,90,106,8629
11230_Calocera_cornea/TST2010PIC83189321.JPG,90,106,8659
11237_Calocybe_gambosa/BTO2017-9193045_H1Q0aFTeZ.JPG,90,109,8837
11237_Calocybe_gambosa/FDE2010PIC80535934.JPG,90,109,8861
11314_Cantharellus_amethysteus/ML2011PIC13471510.JPG,90,116,9062
11317_Cantharellus_cibarius/MC2017-9204238_ryZFaFHuW.JPG,90,117,9158
11317_Cantharellus_cibarius/PTP2015PIC35381947.JPG,90,117,9183
11318_Craterellus_cinereus/CSF2017-9224062_ryu7VJv3W.JPG,90,118,9227
11341_Capitotricha_bicolor/KNI2014PIC16128695.JPG,90,120,9362
11462_Ceriporia_excelsa/ML2012PIC12787703.JPG,90,123,9499
11462_Ceriporia_excelsa/ML2012PIC82485542.JPG,90,123,9502
11691_Clavaria_argillacea/ML2015PIC46537716.JPG,90,135,10061
11711_Clavariadelphus_pistillaris/JHV2015PIC33595489.JPG,90,138,10111
11736_Clavulinopsis_helvola/TB2013PIC51360093.JPG,90,142,10432
11772_Infundibulicybe_gibba/TB2011PIC73526162.JPG,90,152,10885
11816_Clitocybe_vibecina/JAH2013PIC27337127.JPG,90,161,11451
11900_Coniophora_arida/BWP2012PIC58578920.JPG,90,169,11949
12346_Cortinarius_bergeronii/ML2009PIC67546683.JPG,90,200,13645
12919_Cylindrobasidium_laeve/TS2010PIC11285936.JPG,90,279,17912
12933_Cystoderma_amianthinum/MMN2009PIC18469734.JPG,90,280,18092
12937_Cystodermella_granulosa/MMN2009PIC29456718.JPG,90,282,18263
12939_Cystoderma_jasonis/JAH2017-9225719_SkgaX8n9hb.JPG,90,283,18269
13685_Entoloma_nitidum/TIL2016-9179787_HJl5Qyi5yx.JPG,90,326,20787
13760_Entoloma_sericatum/LWL2012PIC77459491.JPG,90,335,21072
13788_Entoloma_turbidum/DB2013PIC42138954.JPG,90,340,21356
14062_Fomes_fomentarius/BEC2017-9186680_SkrVCdz_e.JPG,90,357,22427
14117_Galerina_graminea/TKH2013PIC24161218.JPG,90,365,23284
14119_Galerina_marginata/MSO2011PIC62824665.JPG,90,366,23412
14310_Meruliopsis_taxicola/BWP2012PIC66924634.JPG,90,387,25374
14446_Gymnosporangium_clavariiforme/LB2014PIC86360091.JPG,90,406,26700
14610_Helvella_elastica/JAJ2017-9217275_HyxlczaIib.JPG,90,421,27595
14822_Hygrocybe_cantharellus/TIL2017-9202588_ryoc_FjDZ.JPG,90,445,29149
14823_Hygrocybe_ceracea/PEL2011PIC48629922.JPG,90,446,29266
14859_Cuphophyllus_pratensis/JMI2017-9216279_S1-FOQEjZ.JPG,90,464,30557
14959_Hymenoscyphus_fagineus/PETRA2017-9210830_rJh9ZhS9b.JPG,90,489,32299
15009_Hyphoderma_argillaceum/TB2013PIC56609752.JPG,90,491,32337
15233_Hypoxylon_fragiforme/JAJ2017-9187556_BJZKPHXcg.JPG,90,511,33393
15309_Inocybe_adaequata/SVEND2012PIC74714626.JPG,90,518,33776
15309_Inocybe_adaequata/TS2016-9168148_Bk5U2djw.JPG,90,518,33798
15651_Laccaria_proxima/BWP2011PIC44346208.JPG,90,560,36784
15651_Laccaria_proxima/BWP2013PIC57806153.JPG,90,560,36812
15969_Laetiporus_sulphureus/FVL2016-9165727_SJztv4mE.JPG,90,612,39583
16165_Echinoderma_asperum/JM2017-9208979_SJlmWx2atW.JPG,90,629,41135
16165_Echinoderma_asperum/KNI2014PIC84543099.JPG,90,629,41141
16179_Lepiota_cristata/MAKE2017-9223864_By8o7F83W.JPG,90,634,41426
16240_Lepista_nuda/MACH2016-9181472_SJ3Bc2Dlx.JPG,90,645,41901
16660_Macrolepiota_procera/KMA2017-9203660_BJgJP6Gzu-.JPG,90,671,43451
16694_Mycetinis_alliaceus/SRH2016-9179871_SJIXyAi1g.JPG,90,676,43842
17154_Morchella_esculenta/JAH2013PIC36019991.JPG,90,708,45333
17250_Mycena_leptocephala/TKH2012PIC41538180.JPG,90,738,47622
17912_Otidea_onotica/JAJ2017-9206352_rkoYF4yYb.JPG,90,772,49681
18448_Phlebia_radiata/HM2012PIC11554210.JPG,90,820,53000
18448_Phlebia_radiata/MAV2011PIC52805368.JPG,90,820,53049
18490_Pholiota_highlandensis/TKH2013PIC26004885.JPG,90,831,53775
18890_Pluteus_cervinus/TIL2016-9178865_HyZxVyGEkl.JPG,90,854,55810
19031_Oligoporus_guttulatus/BWP2013PIC54624621.JPG,90,876,57008
19099_Psathyrella_fibrillosa/RE2012PIC83898094.JPG,90,882,57407
19181_Psathyrella_spadiceogrisea/PEL2012PIC11786482.JPG,90,897,58425
10059_Agaricus_bernardii/MSO2013PIC16515123.JPG,91,5,506
10062_Agaricus_bitorquis/DI2017-9195405_r1BUFSl7b.JPG,91,7,546
10108_Agaricus_sylvicola/FDE2014PIC17896858.JPG,91,19,1340
10234_Amanita_fulva/JC2017-9195296_SJZXiVGgXW.JPG,91,33,2430
10257_Amanita_pantherina/RE2012PIC66427269.JPG,91,38,2880
10561_Arrhenia_spathulata/TKH2014PIC13333994.JPG,91,56,4185
10666_Ascocoryne_cylichnium/PEL2011PIC84466357.JPG,91,57,4275
10667_Ascocoryne_sarcoides/MCE2017-9213854_Skbra-ZJiW.JPG,91,58,4362
10929_Aurantiporus_alborubescens/BTO2010PIC61355633.JPG,91,63,4540
10929_Aurantiporus_alborubescens/PEL2010PIC76533589.JPG,91,63,4562
10994_Basidioradulum_radula/AE2011PIC40476868.JPG,91,72,5132
11034_Calycina_citrina/TAK2013PIC14345532.JPG,91,74,5518
11044_Bjerkandera_fumosa/PTP2017-9187207_H1q9S0_Ke.JPG,91,77,5807
11062_Butyriboletus_appendiculatus/MAV2017-9227297_HJ34d-Z6Z.JPG,91,79,6092
11462_Ceriporia_excelsa/TOB2015PIC51232116.JPG,91,123,9512
11807_Infundibulicybe_squamulosa/PTP2017-9207104_BJZB3GtfYW.JPG,91,159,11402
12269_Cortinarius_alcalinophilus/LS2017-9214019_ryjz7Rkjb.JPG,91,185,12843
12279_Cortinarius_anomalus/RE2010PIC16282371.JPG,91,186,12943
12282_Cortinarius_aprinus/TAK2017-9205045_HkJ1RZuOW.JPG,91,188,13220
12494_Cortinarius_malicorius/DI2017-9209219_BJ_Ss719W.JPG,91,226,15262
12575_Cortinarius_phoeniceus/APE2017-9202334_HygPXr-cDW.JPG,91,237,15648
12575_Cortinarius_phoeniceus/ATP2015PIC17480206.JPG,91,237,15650
12575_Cortinarius_phoeniceus/MSO2011PIC42270659.JPG,91,237,15663
12587_Cortinarius_rubellus/PETRA2017-9200873_BJxnWyIfPb.JPG,91,240,15760
12686_Cortinarius_violaceus/MS2009PIC50361479.JPG,91,262,16649
12971_Dacryobolus_karstenii/OMA2017-9207534_B15vgBrYW.JPG,91,287,18372
13330_Cinereomyces_lindbladii/APE2017-9202375_SJY5JGoPW.JPG,91,302,19583
13361_Disciotis_venosa/TOB2015PIC13934315.JPG,91,303,19733
13406_Dumontinia_tuberosa/PETRA2017-9190847_B1Ybm_50e.JPG,91,304,19791
13625_Entoloma_incanum/PTP2017-9205093_rkm042udW.JPG,91,320,20601
14132_Galerina_pumila/TS2013PIC81377564.JPG,91,368,23659
14158_Ganoderma_applanatum/TAN2017-9210332_B1c9cxEq-.JPG,91,372,24042
14498_Hapalopilus_rutilans/UFN2017-9215008_ByaZKuZjZ.JPG,91,411,27011
14577_Hebeloma_velutipes/PEL2012PIC45014999.JPG,91,418,27356
14610_Helvella_elastica/MMN2011PIC26013662.JPG,91,421,27620
14667_Hericium_coralloides/TOB2015PIC16694066.JPG,91,426,28036
14852_Hygrocybe_miniata var. miniata/RSS2016-9182384_rJloK_2_bl.JPG,91,460,30296
14855_Neohygrocybe_nitrata/PTP2014PIC71528759.JPG,91,462,30419
14881_Cuphophyllus_virgineus/APE2017-9209276_B1Cxzrg9Z.JPG,91,474,31204
14914_Hygrophorus_olivaceoalbus/DI2017-9227903_Hy02M5G6Z.JPG,91,484,31918
14914_Hygrophorus_olivaceoalbus/MSO2014PIC21572094.JPG,91,484,31951
15044_Hyphodontia_alutaria/JM2013PIC67909600.JPG,91,495,32441
15348_Inocybe_corydalina/BTO2010PIC70574182.JPG,91,526,33985
15348_Inocybe_corydalina/JHC2017-9212420_ByBEOG35Z.JPG,91,526,33986
15355_Inocybe_dulcamara/TKH2014PIC11627930.JPG,91,528,34096
15355_Inocybe_dulcamara/TKH2014PIC26734770.JPG,91,528,34098
15355_Inocybe_dulcamara/TOB2017-9216931_rJlRgLUjb.JPG,91,528,34105
15357_Inocybe_erubescens/DB2013PIC27891410.JPG,91,529,34126
15425_Inocybe_napipes/TS2016-9171628_Hke-tGcZo.JPG,91,541,34959
15425_Inocybe_napipes/TS2016-9171650_Bye4q39-i.JPG,91,541,34962
15515_Inocybe_whitei/PEL2010PIC74512761.JPG,91,547,35367
15544_Ischnoderma_resinosum/KN2014PIC50603971.JPG,91,555,36078
15809_Lactarius_azonites f. azonites /LB2015PIC55543017.JPG,91,571,37293
15815_Lactarius_blennius/MIH2000-9191820_ByeVHkGHJb.JPG,91,572,37379
15815_Lactarius_blennius/UFN2017-9226349_rklDPZN62b.JPG,91,572,37428
15906_Lactarius_pyrogalus/GLJ2011PIC80468142.JPG,91,596,38523
15943_Lactarius_torminosus/JC2017-9205074_HJD2AV_OW.JPG,91,607,39217
16111_Leccinum_scabrum/FS2009PIC70659599.JPG,91,621,40206
16179_Lepiota_cristata/RE2014PIC70093345.JPG,91,634,41461
16602_Lycoperdon_pyriforme/BEC2017-9186425_SkTsUHtve.JPG,91,663,42907
16694_Mycetinis_alliaceus/FS2017-9214717_BkZRU-bs-.JPG,91,676,43791
16717_Marasmius_oreades/MIH2017-9196066_rklYUTk27Z.JPG,91,684,44072
16723_Marasmius_rotula/AA2017-9196621_B1g7-yELEb.JPG,91,686,44123
16809_Melanoleuca_cognata/AS2010PIC23464729.JPG,91,693,44515
16867_Deconica_horizontalis/HM2009PIC87312220.JPG,91,699,44862
17180_Mycena_adonis/KNK2015PIC65589224.JPG,91,714,45713
17234_Mycena_galopus/TKH2014PIC11959229.JPG,91,733,47074
17242_Mycena_inclinata/TKH2014PIC26031024.JPG,91,736,47482
17307_Mycena_speirea/MAV2010PIC83408356.JPG,91,753,48750
17311_Mycena_stylobates/JAH2015PIC52018803.JPG,91,755,48900
17946_Panaeolus_acuminatus/TKH2017-9197116_HkTITrpVW.JPG,91,778,50175
18056_Peniophora_rufomarginata/MSO2015PIC25299236.JPG,91,794,51546
18504_Hemipholiota_populnea/SKA2013PIC33816451.JPG,91,834,53910
18882_Plicatura_crispa/BP2014PIC33680936.JPG,91,852,55020
18890_Pluteus_cervinus/MIH2017-9196493_ryb_n0rMEZ.JPG,91,854,55721
19043_Oligoporus_stipticus/TL2015PIC56470740.JPG,91,878,57285
19113_Parasola_conopilus/DP2016-9177987_r1CQF9qR.JPG,91,885,57760
19117_Psathyrella_cotonea/MSO2013PIC23391165.JPG,91,887,57945
19181_Psathyrella_spadiceogrisea/KMA2017-9190039_rJgfwpQp6e.JPG,91,897,58395
19213_Pseudoclitocybe_cyathiformis/NES2009PIC72222782.JPG,91,898,58551
10059_Agaricus_bernardii/FDE2013PIC83038121.JPG,92,5,485
11064_Imleria_badia/BWP2011PIC38920449.JPG,92,80,6180
11067_Hortiboletus_bubalinus/ML2009PIC18281682.JPG,92,81,6358
11069_Boletus_edulis/MC2017-9228365_rkaT3AVTW.JPG,92,83,6639
11081_Pseudoboletus_parasiticus/JM2014PIC47440511.JPG,92,85,6754
11086_Xerocomellus_pruinatus/JAJ2016-9181115_BkGxstGrex.JPG,92,89,7391
11086_Xerocomellus_pruinatus/TAK2014PIC31049054.JPG,92,89,7484
11903_Coniophora_puteana/JM2013PIC59244898.JPG,92,170,12005
11903_Coniophora_puteana/TKH2017-9220864_B1lAnLJh-.JPG,92,170,12056
11912_Conocybe_albipes/KIRSP2015PIC53223479.JPG,92,171,12118
12313_Cortinarius_biformis/APE2017-9199415_Byz8nYSvUb.JPG,92,192,13344
12494_Cortinarius_malicorius/BWP2014PIC81686463.JPG,92,226,15253
12541_Cortinarius_pholideus/ML2011PIC65227189.JPG,92,233,15600
12606_Cortinarius_semisanguineus/JAH2011PIC14698188.JPG,92,245,15938
13958_Exidia_thuretiana/TL2015PIC23266400.JPG,92,348,21811
14132_Galerina_pumila/TKH2013PIC11650364.JPG,92,368,23634
14221_Geoglossum_umbratile/EAT2012PIC57290584.JPG,92,384,25173
14446_Gymnosporangium_clavariiforme/KMA2017-9190040_S1whJNaTg.JPG,92,406,26697
14462_Gyroporus_castaneus/TOB2016-9173377_SkSfEiH2.JPG,92,409,26871
14547_Hebeloma_mesophaeum/TKH2013PIC37421047.JPG,92,413,27124
